"domain","Predictor","param1","p1_0","p1_val","param2","p2_0","p2_val","param3","p3_0","p3_val","Fixed_Effect","AIC","BIC","R_squared","Log_Likelihood","N_Observations","R_squared_CI_lower","R_squared_CI_upper"
"animals","multimodaldelta","alpha","0","8","rise","0","0","fall","1","0",0.297723804051957,1394.95575448237,1418.25673564809,0.197337638140513,-693.477877241183,2503,0.186968794952004,0.244877056262101
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","0",0.329793484738018,1167.83923842672,1191.14021959244,0.267436236501802,-579.919619213358,2503,0.254374754389809,0.319486138560259
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","25",0.338568848330958,1119.81183870992,1143.11281987564,0.282094765938083,-555.905919354958,2503,0.267795546328345,0.332912862287477
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","5",0.334629723391536,1147.3934850144,1170.69446618013,0.274437512818267,-569.696742507201,2503,0.260936123997313,0.323234401261598
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","0","75",0.32237389318785,1223.05595035584,1246.35693152157,0.249643427066571,-607.52797517792,2503,0.237700324069784,0.298488003695974
"animals","multimodaldelta","alpha","0","8","rise","0","25","fall","1","0",0.31112676210017,1317.64581281213,1340.94679397785,0.222774187741952,-654.822906406063,2503,0.212517140919765,0.270638615142489
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","0",0.341937412469689,1143.53174145827,1166.83272262399,0.272906843379643,-567.765870729133,2503,0.259062327278691,0.323205209943638
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","25",0.346260393823505,1105.06075784369,1128.36173900942,0.285379044048401,-548.530378921846,2503,0.270623399832424,0.335244466037484
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","5",0.338919537589233,1126.40473795077,1149.7057191165,0.280455395854557,-559.202368975385,2503,0.26884776364565,0.330566892400345
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","0","75",0.326829707235292,1183.40455049524,1206.70553166097,0.262284857434472,-587.70227524762,2503,0.248564585326658,0.310093569849526
"animals","multimodaldelta","alpha","0","8","rise","0","5","fall","1","0",0.312506801289157,1272.23384493442,1295.53482610015,0.236592573381863,-632.116922467212,2503,0.227020986130806,0.285956272879196
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","0",0.365032206799036,1090.1000491045,1113.40103027023,0.285830344070771,-541.05002455225,2503,0.271694342460081,0.336242736693035
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","25",0.369090527852878,1043.34616112705,1066.64714229277,0.300980409130985,-517.673080563523,2503,0.284360807054334,0.353789058427776
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","5",0.363935874016324,1040.23478863994,1063.53576980567,0.30652884440357,-516.117394319971,2503,0.289204050849565,0.355002481436779
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","0","75",0.346637130107447,1107.27873102649,1130.57971219222,0.28748277347013,-549.639365513245,2503,0.271340516120931,0.335826294896305
"animals","multimodaldelta","alpha","0","8","rise","0","75","fall","1","0",0.320680512678395,1227.5905427045,1250.89152387023,0.254610689214614,-609.795271352251,2503,0.243070826896825,0.303922463915065
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","0",0.387111146748097,1075.98223059844,1099.28321176417,0.293609046616186,-533.991115299221,2503,0.278782718945357,0.345237823192068
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","25",0.389380158662843,1029.77067508821,1053.07165625394,0.308314899847352,-510.885337544105,2503,0.293164058794951,0.358837733589181
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","5",0.373886874206045,1055.07099518969,1078.37197635541,0.305183557312954,-523.535497594843,2503,0.289004547683046,0.354742493918294
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","0","75",0.356248596539164,1105.61637145136,1128.91735261709,0.292629786215729,-548.808185725681,2503,0.275357478577268,0.341727650564894
"animals","multimodaldelta","alpha","0","8","rise","1","0","fall","1","0",0.325758206181138,1215.51030503744,1238.81128620317,0.266806322740493,-603.755152518722,2503,0.253599550322343,0.318334155787766
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","0",0.315312480742644,1223.43719860405,1246.73817976977,0.250390801241238,-607.718599302023,2503,0.237031291265322,0.301082633576407
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","25",0.316149382581569,1224.3349371136,1247.63591827933,0.250126798391835,-608.167468556803,2503,0.237929322953965,0.29694185908957
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","5",0.32144572250681,1219.83795845989,1243.13893962562,0.252838991194953,-605.918979229945,2503,0.242225045002331,0.302081703898426
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","0","75",0.317571667568155,1267.16482324658,1290.46580441231,0.237636353387692,-629.582411623291,2503,0.227428693848867,0.287124485544835
"animals","multimodaldelta","alpha","0","9","rise","0","0","fall","1","0",0.303347940173789,1374.98645146624,1398.28743263197,0.202834775676551,-683.49322573312,2503,0.194955785867929,0.250164167000699
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","0",0.341673780604729,1112.17860013663,1135.47958130235,0.282044178758379,-552.089300068313,2503,0.266242967632477,0.332072911537233
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","25",0.344987224867551,1089.98599076162,1113.28697192735,0.287819208715287,-540.99299538081,2503,0.27280310725439,0.335085013633021
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","5",0.348048619176682,1079.87158390131,1103.17256506703,0.290209395291704,-535.935791950653,2503,0.274802753945058,0.339499604760775
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","0","75",0.340209682485601,1141.61537337602,1164.91635454175,0.273342582654312,-566.807686688009,2503,0.2610344606973,0.322371736353781
"animals","multimodaldelta","alpha","0","9","rise","0","25","fall","1","0",0.324540048920555,1263.65128621819,1286.95226738391,0.235428315756402,-627.825643109094,2503,0.225470729799045,0.283673626247163
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","0",0.355866295651944,1079.35833418798,1102.65931535371,0.291955674035603,-535.67916709399,2503,0.277386339842516,0.3426566188074
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","25",0.358148438287904,1049.10909281089,1072.41007397662,0.299160849021253,-520.554546405446,2503,0.281019409556552,0.345550948551653
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","5",0.36020663924263,1021.52348245861,1044.82446362434,0.310567297790099,-506.761741229306,2503,0.297112815595896,0.358571946328065
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","0","75",0.349736675070705,1074.9850374331,1098.28601859882,0.294802018029196,-533.492518716548,2503,0.28103971373842,0.344265710358853
"animals","multimodaldelta","alpha","0","9","rise","0","5","fall","1","0",0.328629441024501,1206.33500333797,1229.6359845037,0.255742870566187,-599.167501668987,2503,0.24425457979882,0.306311671805604
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","0",0.375505473444218,1039.9766212305,1063.27760239623,0.299748215388456,-515.988310615252,2503,0.285170080646867,0.347273278420208
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","25",0.37544499621626,1012.38147773165,1035.68245889738,0.307099992503823,-502.190738865824,2503,0.290591999691742,0.35717140690684
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","5",0.374958265033404,980.069648842179,1003.37063000791,0.317286684828182,-486.03482442109,2503,0.303268440265195,0.368888340375666
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","0","75",0.358935962237029,1041.78384038924,1065.08482155496,0.303519490394867,-516.891920194618,2503,0.287527820491067,0.352420213919403
"animals","multimodaldelta","alpha","0","9","rise","0","75","fall","1","0",0.335194147387162,1159.68182353289,1182.98280469861,0.271590708489038,-575.840911766444,2503,0.256951305554479,0.32236380393604
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","0",0.382897724146904,1080.58177837632,1103.88275954205,0.293666808416762,-536.29088918816,2503,0.278472767881756,0.343684447240156
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","25",0.382165033306274,1053.50389867879,1076.80487984452,0.299973887134186,-522.751949339397,2503,0.279780462515702,0.347314284437604
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","5",0.373591414388417,1045.41047380615,1068.71145497187,0.304640321217993,-518.705236903073,2503,0.289022394363395,0.354352149883864
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","0","75",0.356425379277676,1097.16881622489,1120.46979739062,0.296663950660568,-544.584408112447,2503,0.278496821090165,0.344137842626787
"animals","multimodaldelta","alpha","0","9","rise","1","0","fall","1","0",0.326716457186396,1202.71143943583,1226.01242060156,0.266458887064,-597.355719717916,2503,0.254715516533435,0.319223050353423
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","0",0.314407854647474,1227.05503753791,1250.35601870363,0.249634425119719,-609.527518768953,2503,0.236678518679937,0.29927889754778
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","25",0.319364256795254,1210.15260132118,1233.45358248691,0.25575576546066,-601.076300660592,2503,0.242722623641723,0.305017061726783
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","5",0.323431039435201,1207.2460810343,1230.54706220002,0.254404638626874,-599.623040517148,2503,0.242837524383985,0.302321382376165
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","0","75",0.322038555133941,1255.26731280538,1278.56829397111,0.239990139428116,-623.633656402691,2503,0.230389985165958,0.287087129917179
"animals","multimodaldelta","alpha","1","0","rise","0","0","fall","1","0",0.299820043941581,1385.56952959657,1408.8705107623,0.199579105257966,-688.784764798285,2503,0.192196370978599,0.24631823905815
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","0",0.342162540994714,1107.35419919631,1130.65518036204,0.283806647759879,-549.677099598156,2503,0.268953644774724,0.33243580388257
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","25",0.350422879481546,1062.02790808873,1085.32888925446,0.297441347255135,-527.013954044367,2503,0.281271761061585,0.348547307853972
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","5",0.349623309137817,1069.29481290166,1092.59579406738,0.29365887904619,-530.647406450828,2503,0.279826352006545,0.342599753426762
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","0","75",0.344960012771078,1126.37856610832,1149.67954727405,0.278697897303447,-559.189283054162,2503,0.266550988576676,0.326811764341858
"animals","multimodaldelta","alpha","1","0","rise","0","25","fall","1","0",0.320310212749244,1281.83778741146,1305.13876857718,0.230180455690693,-636.918893705729,2503,0.219866004337665,0.278013176507503
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","0",0.35873543303494,1057.40715545591,1080.70813662164,0.296832247060875,-524.703577727957,2503,0.282091178930436,0.346153590712192
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","25",0.365032750194964,1007.12129025959,1030.42227142532,0.311562872563582,-499.560645129796,2503,0.294791838425696,0.360008708942726
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","5",0.363147468249865,1002.21033119463,1025.51131236036,0.312965950008522,-497.105165597316,2503,0.296451726355919,0.360893112026599
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","0","75",0.353099026081031,1058.72355123356,1082.02453239928,0.29817831252179,-525.361775616779,2503,0.283798950797497,0.346252142847316
"animals","multimodaldelta","alpha","1","0","rise","0","5","fall","1","0",0.327391113164839,1213.48163334234,1236.78261450806,0.25233569678323,-602.740816671169,2503,0.242754768648685,0.298469517059543
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","0",0.377068060656699,1025.33133201744,1048.63231318317,0.305739040188708,-508.665666008722,2503,0.288353543214758,0.354219923247657
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","25",0.380414209654916,983.112987820802,1006.41396898653,0.317696477462373,-487.556493910401,2503,0.303293752235237,0.366352627125294
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","5",0.377789983609344,963.52653371588,986.827514881608,0.323922406077095,-477.76326685794,2503,0.305382869633372,0.372971306315769
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","0","75",0.364832398329905,1007.23822589703,1030.53920706276,0.317054628435894,-499.619112948515,2503,0.300943137129776,0.36982351972025
"animals","multimodaldelta","alpha","1","0","rise","0","75","fall","1","0",0.334495142522368,1164.32184652381,1187.62282768954,0.274871617652828,-578.160923261905,2503,0.262424835569927,0.324920509830763
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","0",0.38722459102311,1068.43700905536,1091.73799022109,0.295616721801046,-530.218504527681,2503,0.279574886620395,0.344819652729319
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","25",0.387695821788949,1039.48402505702,1062.78500622274,0.304504311419827,-515.742012528508,2503,0.28984265074548,0.352825440044317
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","5",0.384301346268466,1011.49924005587,1034.8002212216,0.313189968582579,-501.749620027936,2503,0.299525759454591,0.3626505629544
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","0","75",0.365414669861082,1057.96593580656,1081.26691697229,0.303130578274309,-524.98296790328,2503,0.285522993088418,0.353585899980338
"animals","multimodaldelta","alpha","1","0","rise","1","0","fall","1","0",0.321824292443599,1221.63641254005,1244.93739370578,0.254054305434586,-606.818206270026,2503,0.240401583489774,0.301191552520244
"foods","simdrop",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.233270280923862,1497.81284478527,1521.28586184735,0.199244105228251,-744.906422392635,2613,0.189790824741407,0.249436357170761
"foods","multimodal","alpha","0","0",NA,NA,NA,NA,NA,NA,0.0570416202905427,1848.41915988903,1871.89217695111,0.0808632396217859,-920.209579944515,2613,0.0799668068582008,0.130984106172711
"foods","multimodal","alpha","0","1",NA,NA,NA,NA,NA,NA,0.143598648666828,1731.10634836407,1754.57936542616,0.121374858211051,-861.553174182037,2613,0.118772052139832,0.17053497366721
"foods","multimodal","alpha","0","2",NA,NA,NA,NA,NA,NA,0.14790404063151,1722.96554080409,1746.43855786617,0.124024756391686,-857.482770402044,2613,0.119989470770211,0.173770049411141
"foods","multimodal","alpha","0","30000000000000004",NA,NA,NA,NA,NA,NA,0.157856543803969,1702.64211278046,1726.11512984255,0.131000402557892,-847.321056390232,2613,0.128697418884815,0.177824821051715
"foods","multimodal","alpha","0","4",NA,NA,NA,NA,NA,NA,0.179445395887983,1654.23926588272,1677.71228294481,0.148205431541966,-823.119632941362,2613,0.141952183933447,0.198068611169002
"foods","multimodal","alpha","0","5",NA,NA,NA,NA,NA,NA,0.198786454762301,1603.33589328488,1626.80891034696,0.165120147907143,-797.66794664244,2613,0.159387855544933,0.214584560240385
"foods","multimodal","alpha","0","6000000000000001",NA,NA,NA,NA,NA,NA,0.215066488241409,1557.64401769746,1581.11703475954,0.180238701607944,-774.822008848729,2613,0.171726843451894,0.228889746221496
"foods","multimodal","alpha","0","7000000000000001",NA,NA,NA,NA,NA,NA,0.22406213249934,1528.40737719142,1551.88039425351,0.189434682082761,-760.203688595712,2613,0.179957893836595,0.238178604131771
"foods","multimodal","alpha","0","8",NA,NA,NA,NA,NA,NA,0.230485248221738,1506.56260139399,1530.03561845608,0.197145153924538,-749.281300696997,2613,0.189020322948868,0.245588203220234
"foods","multimodal","alpha","0","9",NA,NA,NA,NA,NA,NA,0.234233370648779,1494.77044222027,1518.24345928235,0.200497963334306,-743.385221110136,2613,0.192022089529706,0.251265083370991
"foods","multimodal","alpha","1","0",NA,NA,NA,NA,NA,NA,0.233270280923862,1497.81284478527,1521.28586184735,0.199244105228251,-744.906422392635,2613,0.189657319478691,0.24841604200631
"foods","associative",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471822551307378,503.806526871751,527.279543933834,0.43604625156686,-247.903263435876,2613,0.419424822776582,0.477721726524975
"foods","categorical",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.319498794950839,1254.33886222614,1277.81187928823,0.248423661645616,-623.169431113071,2613,0.235648637532285,0.295336583568872
"foods","delta","rise","0","0","fall","0","0",NA,NA,NA,0.264021869814538,1434.80369917454,1458.27671623662,0.222023903642073,-713.401849587269,2613,0.211220872160675,0.271478505062036
"foods","delta","rise","0","0","fall","0","25",NA,NA,NA,0.275522691437394,1396.11943191668,1419.59244897876,0.233436766939117,-694.059715958341,2613,0.22404653113421,0.283869082757662
"foods","delta","rise","0","0","fall","0","5",NA,NA,NA,0.285965102007248,1379.123205517,1402.59622257908,0.237599910284197,-685.561602758498,2613,0.227720879752902,0.284885968074004
"foods","delta","rise","0","0","fall","0","75",NA,NA,NA,0.290777130933396,1391.85962986789,1415.33264692997,0.232083168905906,-691.929814933943,2613,0.222527516105692,0.281117221143683
"foods","delta","rise","0","0","fall","1","0",NA,NA,NA,0.269614201032352,1500.4930163896,1523.96603345168,0.203123190232023,-746.246508194799,2613,0.194034635121195,0.24977201842933
"foods","delta","rise","0","25","fall","0","0",NA,NA,NA,0.283150143113936,1371.37601481274,1394.84903187482,0.240561514171355,-681.688007406371,2613,0.227868033702049,0.289824493356807
"foods","delta","rise","0","25","fall","0","25",NA,NA,NA,0.293638134281781,1324.32557262885,1347.79858969093,0.254714709608596,-658.162786314424,2613,0.245442135129575,0.302963425070505
"foods","delta","rise","0","25","fall","0","5",NA,NA,NA,0.301436911658929,1301.49525876443,1324.96827582651,0.260436033454399,-646.747629382214,2613,0.247537707189452,0.306895208738826
"foods","delta","rise","0","25","fall","0","75",NA,NA,NA,0.307288392933044,1301.89085021273,1325.36386727481,0.259040444814143,-646.945425106366,2613,0.249080045363599,0.307062577130273
"foods","delta","rise","0","25","fall","1","0",NA,NA,NA,0.281081631628223,1437.1252765486,1460.59829361068,0.223985672546597,-714.5626382743,2613,0.215090574624838,0.272174061199468
"foods","delta","rise","0","5","fall","0","0",NA,NA,NA,0.307844742417941,1293.08900621888,1316.56202328096,0.266906334737683,-642.544503109439,2613,0.256633277334827,0.313265203997662
"foods","delta","rise","0","5","fall","0","25",NA,NA,NA,0.317267848576476,1237.47226061542,1260.94527767751,0.283158575772865,-614.736130307712,2613,0.272475854922612,0.330120124499261
"foods","delta","rise","0","5","fall","0","5",NA,NA,NA,0.319842181613916,1214.13342684754,1237.60644390962,0.288585438638634,-603.066713423768,2613,0.275765953937489,0.335218825173745
"foods","delta","rise","0","5","fall","0","75",NA,NA,NA,0.322372129259022,1210.57839239313,1234.05140945521,0.287292890622054,-601.289196196566,2613,0.274563517095929,0.333942243398089
"foods","delta","rise","0","5","fall","1","0",NA,NA,NA,0.301450141159059,1329.85851597917,1353.33153304125,0.256839104757766,-660.929257989585,2613,0.246449038269647,0.30115737841562
"foods","delta","rise","0","75","fall","0","0",NA,NA,NA,0.335762256321336,1223.40000034437,1246.87301740646,0.287486608278661,-607.700000172187,2613,0.274744571385235,0.336350452923418
"foods","delta","rise","0","75","fall","0","25",NA,NA,NA,0.344404064877532,1161.15210789174,1184.62512495382,0.306525525400054,-576.576053945871,2613,0.293941736738489,0.354072608104862
"foods","delta","rise","0","75","fall","0","5",NA,NA,NA,0.345796483781103,1118.58236601774,1142.05538307982,0.319622067604965,-555.291183008869,2613,0.305812578043274,0.371782198297949
"foods","delta","rise","0","75","fall","0","75",NA,NA,NA,0.342249640803234,1118.9746372997,1142.44765436178,0.31766180151336,-555.487318649851,2613,0.301336242762971,0.366694627241708
"foods","delta","rise","0","75","fall","1","0",NA,NA,NA,0.316810408451095,1246.08097319196,1269.55399025404,0.285503462910248,-619.040486595981,2613,0.273222803050427,0.334976268983415
"foods","delta","rise","1","0","fall","0","0",NA,NA,NA,0.340678978283295,1286.36855990748,1309.84157696956,0.273973854091547,-639.18427995374,2613,0.263271785525449,0.320920271742625
"foods","delta","rise","1","0","fall","0","25",NA,NA,NA,0.345717019137063,1238.19202793379,1261.66504499587,0.28945201219242,-615.096013966896,2613,0.278553823324646,0.337238197320021
"foods","delta","rise","1","0","fall","0","5",NA,NA,NA,0.340531029256723,1207.44173914297,1230.91475620505,0.300660075532249,-599.720869571484,2613,0.285608734690597,0.348323692566533
"foods","delta","rise","1","0","fall","0","75",NA,NA,NA,0.332043922014603,1198.67237587121,1222.14539293329,0.299272478616919,-595.336187935606,2613,0.286828333692734,0.346285405499679
"foods","delta","rise","1","0","fall","1","0",NA,NA,NA,0.305003808597756,1303.20189161337,1326.67490867545,0.274148679988545,-647.600945806685,2613,0.262108444332715,0.324223415065058
"foods","svd","cosine","0","0","gtom","0","8",NA,NA,NA,0.109056414703937,1856.06094209393,1879.53395915601,0.0773597352304857,-924.030471046966,2613,0.0757317423718278,0.12488320153154
"foods","svd","cosine","0","0","gtom","0","9",NA,NA,NA,0.0770551773967948,1845.94431380484,1869.41733086692,0.0820111799646324,-918.972156902418,2613,0.0818311516984475,0.128328762971494
"foods","svd","cosine","0","1","gtom","0","8",NA,NA,NA,0.090518597455092,1851.53389738602,1875.0069144481,0.0794674000816773,-921.766948693011,2613,0.0804391122055831,0.12745074133252
"foods","svd","cosine","0","1","gtom","0","9",NA,NA,NA,0.119354363320301,1796.68044585402,1820.1534629161,0.0996954127237036,-894.340222927008,2613,0.0974735192767549,0.150095716490258
"foods","svd","cosine","0","2","gtom","0","7000000000000001",NA,NA,NA,0.114041245159717,1851.16210455496,1874.63512161704,0.0777092336002932,-921.581052277481,2613,0.0775791605590486,0.126259615636695
"foods","svd","cosine","0","2","gtom","0","8",NA,NA,NA,0.123189042134915,1816.88815919043,1840.36117625252,0.0903883396234747,-904.444079595216,2613,0.089000534762474,0.137399662763264
"foods","svd","cosine","0","2","gtom","0","9",NA,NA,NA,0.109662028253251,1795.61768577106,1819.09070283314,0.0952020102186784,-893.80884288553,2613,0.09389157553579,0.142600945714865
"foods","svd","cosine","0","30000000000000004","gtom","0","6000000000000001",NA,NA,NA,0.104452666899345,1852.05085781937,1875.52387488146,0.0784579058482213,-922.025428909687,2613,0.0777896659132577,0.127132377996486
"foods","svd","cosine","0","30000000000000004","gtom","0","7000000000000001",NA,NA,NA,0.141871933986572,1815.28739658263,1838.76041364472,0.0921306978599759,-903.643698291316,2613,0.0900383528978451,0.138819091477106
"foods","svd","cosine","0","30000000000000004","gtom","0","8",NA,NA,NA,0.108860021467951,1803.83740367885,1827.31042074093,0.0939094271362565,-897.918701839423,2613,0.0923247621733004,0.144494615777694
"foods","svd","cosine","0","30000000000000004","gtom","0","9",NA,NA,NA,0.0865345922131621,1824.62374012043,1848.09675718252,0.0855538385239288,-908.311870060217,2613,0.0848302750685331,0.133899343520548
"foods","svd","cosine","0","4","gtom","0","4",NA,NA,NA,0.120884578823511,1854.82217056648,1878.29518762856,0.0771241807819498,-923.41108528324,2613,0.0779080174484376,0.123326560484963
"foods","svd","cosine","0","4","gtom","0","5",NA,NA,NA,0.12088365030702,1846.2173044138,1869.69032147588,0.0807637834214076,-919.108652206898,2613,0.0803059789663283,0.129022453490995
"foods","svd","cosine","0","4","gtom","0","6000000000000001",NA,NA,NA,0.115660001136056,1829.57933202993,1853.05234909201,0.084388038027361,-910.789666014963,2613,0.0836262320613168,0.130356836311226
"foods","svd","cosine","0","4","gtom","0","7000000000000001",NA,NA,NA,0.117057155790013,1798.91718098109,1822.39019804317,0.0947123289708536,-895.458590490545,2613,0.0923577724239605,0.141696623289446
"foods","svd","cosine","0","4","gtom","0","8",NA,NA,NA,0.116551271050169,1787.39029601412,1810.8633130762,0.0987904167875927,-889.695148007061,2613,0.0976487311592203,0.148100088104304
"foods","svd","cosine","0","4","gtom","0","9",NA,NA,NA,0.108404364565742,1817.60928546578,1841.08230252787,0.0878230699326088,-904.804642732892,2613,0.0850245696879554,0.135817167211114
"foods","svd","cosine","0","5","gtom","0","30000000000000004",NA,NA,NA,0.0712152170180297,1857.73215535797,1881.20517242005,0.0762098518418536,-924.866077678984,2613,0.0750448514169543,0.123202941955648
"foods","svd","cosine","0","5","gtom","0","4",NA,NA,NA,0.114095857888357,1840.388702583,1863.86171964508,0.082618571389666,-916.194351291501,2613,0.0815355528927462,0.129411746505642
"foods","svd","cosine","0","5","gtom","0","5",NA,NA,NA,0.109748661066857,1827.29022392564,1850.76324098772,0.0851735835854325,-909.645111962818,2613,0.0861720043776771,0.133728330926903
"foods","svd","cosine","0","5","gtom","0","6000000000000001",NA,NA,NA,0.112767254877431,1802.93794779557,1826.41096485766,0.0932681644533439,-897.468973897787,2613,0.0911916990086316,0.13908256099182
"foods","svd","cosine","0","5","gtom","0","7000000000000001",NA,NA,NA,0.120020277510459,1782.46334831088,1805.93636537296,0.0987197069798397,-887.231674155441,2613,0.0986842808610052,0.144812932243139
"foods","svd","cosine","0","5","gtom","0","8",NA,NA,NA,0.118531852196874,1796.21888672702,1819.6919037891,0.0948150713684669,-894.109443363511,2613,0.0935658143433203,0.141659389545223
"foods","svd","cosine","0","5","gtom","0","9",NA,NA,NA,0.02063881214861,1861.16163855168,1884.63465561376,0.0748885786094853,-926.58081927584,2613,0.0755557241928283,0.122058205873812
"foods","svd","cosine","0","6000000000000001","gtom","0","2",NA,NA,NA,0.0765127740765667,1854.11475715224,1877.58777421432,0.077792448467003,-923.057378576121,2613,0.078520574551789,0.124699897610826
"foods","svd","cosine","0","6000000000000001","gtom","0","30000000000000004",NA,NA,NA,0.116737872273501,1828.42432143662,1851.8973384987,0.0859106362749663,-910.212160718309,2613,0.0847667526437179,0.130919866103284
"foods","svd","cosine","0","6000000000000001","gtom","0","4",NA,NA,NA,0.128911718073481,1797.98002264075,1821.45303970283,0.0955011386618455,-894.990011320374,2613,0.0950553133625841,0.142458207131944
"foods","svd","cosine","0","6000000000000001","gtom","0","5",NA,NA,NA,0.13904840322645,1762.84651153863,1786.31952860071,0.105989999693266,-877.423255769314,2613,0.101177583848823,0.153659015377635
"foods","svd","cosine","0","6000000000000001","gtom","0","6000000000000001",NA,NA,NA,0.127396446397501,1772.15491716696,1795.62793422904,0.103527840505243,-882.077458583478,2613,0.101072385336184,0.152765088149872
"foods","svd","cosine","0","6000000000000001","gtom","0","7000000000000001",NA,NA,NA,0.115883161273927,1797.08452002454,1820.55753708662,0.0939155391854951,-894.54226001227,2613,0.092444083576723,0.145211245008381
"foods","svd","cosine","0","6000000000000001","gtom","0","8",NA,NA,NA,0.106409577698769,1823.96513456283,1847.43815162492,0.0851088115954659,-907.982567281417,2613,0.0840993943730291,0.13167474105997
"foods","svd","cosine","0","6000000000000001","gtom","0","9",NA,NA,NA,0.0647842673841606,1854.48667736492,1877.95969442701,0.0765782692940563,-923.243338682462,2613,0.0783754216166588,0.124336940640889
"foods","svd","cosine","0","7000000000000001","gtom","0","1",NA,NA,NA,0.0959821008759347,1844.4913873963,1867.96440445838,0.0808429114936323,-918.245693698151,2613,0.0802707697175228,0.127533847892767
"foods","svd","cosine","0","7000000000000001","gtom","0","2",NA,NA,NA,0.114634629117624,1818.59189757673,1842.06491463881,0.0878441358968177,-905.295948788365,2613,0.0858350668334802,0.135354232085696
"foods","svd","cosine","0","7000000000000001","gtom","0","30000000000000004",NA,NA,NA,0.112653731711175,1801.10594275288,1824.57895981496,0.093079126940312,-896.55297137644,2613,0.0913410689497866,0.139557670410055
"foods","svd","cosine","0","7000000000000001","gtom","0","4",NA,NA,NA,0.113067338130922,1791.77099088328,1815.24400794536,0.098899548461075,-891.885495441639,2613,0.0960899265568299,0.147505633101556
"foods","svd","cosine","0","7000000000000001","gtom","0","5",NA,NA,NA,0.118496734686491,1785.01841799495,1808.49143505704,0.101308102790994,-888.509208997477,2613,0.0968374696723249,0.149026731098855
"foods","svd","cosine","0","7000000000000001","gtom","0","6000000000000001",NA,NA,NA,0.12622101324106,1783.91633857407,1807.38935563616,0.098034959546116,-887.958169287037,2613,0.0953048557746776,0.147369642337624
